Probe	Chromosome	Position	Feature	SampleA	SampleB
CHR0100P019145456	1	19145456	Tcfap2d	0.8420321419439193	0.8144819038979894
CHR0100P019192737	1	19192737	Tcfap2b	1.1128464938221785	1.5232794038959763
CHR0100P019192791	1	19192791	Tcfap2b	0.9470843668030333	1.0791710324892065
CHR0100P019192991	1	19192991	Tcfap2b	0.703925150156886	1.256124467136551
CHR0100P019195530	1	19195530	Tcfap2b	1.7001567018770019	1.4330006971343099
CHR0100P019206851	1	19206851	Tcfap2b	0.5383779320444975	0.6500335574361268
CHR0100P019207043	1	19207043	Tcfap2b	0.6254756547613989	0.6607835721003213
CHR0100P019209691	1	19209691	Tcfap2b	1.6791641137326447	1.0787753948670358
CHR0100P019217299	1	19217299	Tcfap2b	1.3996664971639943	1.0591871725307542
CHR0100P019217410	1	19217410	Tcfap2b	0.41109139916824095	0.577939768711032
CHR0100P019225540	1	19225540	ENSMUSG00000060361	0.2350891896935149	0.18350994403687337
CHR0100P019225783	1	19225783	ENSMUSG00000060361	1.0873858786514268	0.9992204498584109
CHR0100P019229569	1	19229569	ENSMUSG00000060361	1.3512448361211788	16.166408008983456
CHR0100P019253122	1	19253122	ENSMUSG00000060361	0.8180283242433253	1.0876333423296418
CHR0100P019253347	1	19253347	ENSMUSG00000060361	1.2443617235631919	1.1610985764337218
CHR0100P019272629	1	19272629	ENSMUSG00000060361	1.9201447745210156	1.3705298144392561
CHR0100P019275723	1	19275723	ENSMUSG00000060361	2.227888191566953	1.279723718147818
CHR0100P019277592	1	19277592	ENSMUSG00000060361	0.8479620154791216	0.9784834490436128
CHR0100P019283767	1	19283767	ENSMUSG00000060361	1.0905769751706742	1.3864237970135789
CHR0100P020045825	1	20045825	Pkhd1	0.4186952995895232	0.5899088761496035
CHR0100P020046049	1	20046049	Pkhd1	1.3598993376719577	1.142936212896675
CHR0100P020055083	1	20055083	Pkhd1	0.743819949765735	0.7872525154380948
CHR0100P020057245	1	20057245	Pkhd1	1.8260220081875127	1.180929791407285
CHR0100P020065190	1	20065190	Pkhd1	1.422191274335342	1.0312924492529867
CHR0100P020065308	1	20065308	Pkhd1	1.2313014122604573	0.8420534654179621
CHR0100P020067697	1	20067697	Pkhd1	1.578532895834381	0.8181914725972677
CHR0100P020067876	1	20067876	Pkhd1	1.928128776406476	1.4315561936740764
CHR0100P020080286	1	20080286	Pkhd1	1.0408443381745767	1.2955512816131343
CHR0100P020080444	1	20080444	Pkhd1	1.2556370197066788	0.9841407841256915
CHR0100P020089470	1	20089470	Pkhd1	1.2194911209920594	1.7082301011907426
CHR0100P020089678	1	20089678	Pkhd1	1.0842613565962371	0.7307622470819465
CHR0100P020092736	1	20092736	Pkhd1	1.0499306308988923	1.0281635178589417
CHR0100P020092872	1	20092872	Pkhd1	0.8594484491075945	1.6447986847003835
CHR0100P020095772	1	20095772	Pkhd1	1.3028183882169828	0.8059916883593372
CHR0100P020123640	1	20123640	Pkhd1	0.47571398511207286	0.6082910861575683
CHR0100P020127907	1	20127907	Pkhd1	1.4382346327100193	1.618638886463017
CHR0100P020128154	1	20128154	Pkhd1	1.6764641334103758	1.1721261187240182
CHR0100P020128362	1	20128362	Pkhd1	1.8457858004184233	0.9503192884965964
CHR0100P020132013	1	20132013	Pkhd1	1.4323265597079449	1.1650851799525712
CHR0100P020151155	1	20151155	Pkhd1	0.5527501017755396	0.8988187034184331
CHR0100P020151355	1	20151355	Pkhd1	1.2955747417260806	1.3205400748814822
CHR0100P020161050	1	20161050	Pkhd1	1.0397657772554934	0.9246197601672528
CHR0100P020166782	1	20166782	Pkhd1	0.2866774936434979	0.678279674287978
CHR0100P020183096	1	20183096	Pkhd1	0.573358930697496	1.1821743381613976
CHR0100P020183256	1	20183256	Pkhd1	2.0708556923635566	1.2653600052340108
CHR0100P020186566	1	20186566	Pkhd1	0.8374500485325992	1.0474260847760894
CHR0100P020204385	1	20204385	Pkhd1	0.7900215662098591	0.6548257677106966
CHR0100P020204621	1	20204621	Pkhd1	1.510776770274974	1.3019389738107854
CHR0100P020205179	1	20205179	Pkhd1	1.2961960107849868	0.8929305805335356
CHR0100P020205488	1	20205488	Pkhd1	0.16735623344073525	0.14412576151311138
CHR0100P020211624	1	20211624	Pkhd1	1.8780452953189533	1.5127914135598133
CHR0100P020222687	1	20222687	Pkhd1	0.48515677688082837	1.0560251541481838
CHR0100P020223054	1	20223054	Pkhd1	0.4040811373592435	0.6789310878043301
CHR0100P020223263	1	20223263	Pkhd1	0.4264890710173185	0.49411259930322404
CHR0100P020228299	1	20228299	Pkhd1	1.3244251738621575	1.256256706861259
CHR0100P020228612	1	20228612	Pkhd1	0.30498837412155727	0.8618500927385951
CHR0100P020228805	1	20228805	Pkhd1	0.8904127645639272	0.9547242759152023
CHR0100P020233721	1	20233721	Pkhd1	1.3435926385675427	0.8325661267564858
CHR0100P020244825	1	20244825	Pkhd1	0.9237532301766725	0.9621694838526768
CHR0100P020244960	1	20244960	Pkhd1	0.9099608796203148	1.0251178594346764
CHR0100P020272876	1	20272876	Pkhd1	0.8994566492933288	0.9463648986182936
CHR0100P020274250	1	20274250	Pkhd1	1.582357852797001	1.190663578823052
CHR0100P020284176	1	20284176	Pkhd1	0.5375271419963775	0.6031377862968237
CHR0100P020296868	1	20296868	Pkhd1	0.852376927070511	1.0115385930640408
CHR0100P020297191	1	20297191	Pkhd1	1.459109860840786	1.3977014894621769
CHR0100P020297956	1	20297956	Pkhd1	1.7356899658141147	1.1691943645496932
CHR0100P020298071	1	20298071	Pkhd1	1.1575334905808894	7.633733388154824
CHR0100P020312246	1	20312246	Pkhd1	2.0096264044827787	1.318065363112208
CHR0100P020312332	1	20312332	Pkhd1	0.9619041745743376	18.969466188994474
CHR0100P020316116	1	20316116	Pkhd1	1.6405438740844598	1.3281397830981616
CHR0100P020316712	1	20316712	Pkhd1	0.9436999050853727	1.0510716620973204
CHR0100P020317444	1	20317444	Pkhd1	0.4535252479350677	0.9544489086811836
CHR0100P020324106	1	20324106	Pkhd1	1.2932804551470816	1.2084288465581736
CHR0100P020328989	1	20328989	Pkhd1	1.6417481815351085	1.3752291491016755
CHR0100P020329083	1	20329083	Pkhd1	0.43350815926967584	0.49120495357254745
CHR0100P020329487	1	20329487	Pkhd1	1.505862631090514	1.2782531423765973
CHR0100P020330704	1	20330704	Pkhd1	1.3289922134612975	1.3227456101729904
CHR0100P020342330	1	20342330	Pkhd1	1.7474184928023617	1.8264868037824302
CHR0100P020346544	1	20346544	Pkhd1	1.2147345907867555	0.8586218558280589
CHR0100P020404049	1	20404049	Pkhd1	1.1443284017558395	2.1478959644803957
CHR0100P020415314	1	20415314	Pkhd1	1.0737316324244226	0.9649635224768587
CHR0100P020428173	1	20428173	Pkhd1	0.937211883404677	0.8583234704103782
CHR0100P020435771	1	20435771	Pkhd1	0.695576694389636	0.5131251486051384
CHR0100P020437736	1	20437736	Pkhd1	0.6826951787701733	0.43553776862843563
CHR0100P020444123	1	20444123	Pkhd1	0.5980159837211231	1.0659895572704219
CHR0100P020452841	1	20452841	Pkhd1	0.9754394410715398	1.0022330776082429
CHR0100P020455866	1	20455866	Pkhd1	0.2367840322204772	0.19533822268762957
CHR0100P020456045	1	20456045	Pkhd1	0.2540089953492984	0.27105749534790846
CHR0100P020463268	1	20463268	Pkhd1	0.3673940953866309	0.5289690396192344
CHR0100P020475499	1	20475499	Pkhd1	0.9905480142883613	0.9920261967513117
CHR0100P020475774	1	20475774	Pkhd1	1.2030830784213058	2.0313394451566253
CHR0100P020491309	1	20491309	Pkhd1	0.8310167234505117	0.9721235494465896
CHR0100P020491452	1	20491452	Pkhd1	1.3811714968838094	0.9109503718913431
CHR0100P020496984	1	20496984	Pkhd1	1.6925858316593163	1.2210350422667196
CHR0100P020509232	1	20509232	Pkhd1	1.4126010254741248	1.4247774072120243
CHR0100P020519832	1	20519832	Pkhd1	1.4126104850936223	1.0671429413637703
CHR0100P020531375	1	20531375	Pkhd1	0.8485768306215167	0.9750531104827646
CHR0100P020540248	1	20540248	Pkhd1	0.3156653865385106	0.5026138376419811
CHR0100P020540448	1	20540448	Pkhd1	0.45244115988770406	0.5581962076164796
CHR0100P020547194	1	20547194	Pkhd1	1.3547934573689626	1.0067481645370637
CHR0100P020547318	1	20547318	Pkhd1	0.8916337431293889	1.059925043338302
CHR0100P020557290	1	20557290	Pkhd1	0.6730701360175926	1.495539949804193
CHR0100P020571147	1	20571147	Pkhd1	1.073541389628149	1.1267639758913048
CHR0100P020571267	1	20571267	Pkhd1	0.8725006118687869	0.7578754667535725
CHR0100P020572380	1	20572380	Pkhd1	0.5396302440501773	0.9513121814916058
CHR0100P020593509	1	20593509	Pkhd1	1.4741502091256644	1.310290730834861
CHR0100P020601724	1	20601724	Pkhd1	0.7239635604633669	1.0343809968527131
CHR0100P020717172	1	20717172	Il17a	1.3048827712964572	1.265866791755438
CHR0100P020767818	1	20767818	Il17f	0.8430799541255044	0.6695432398253081
CHR0100P020769398	1	20769398	Il17f	1.2557174513698521	0.8482970987932315
CHR0100P020794608	1	20794608	Mcm3	0.39049814818105194	0.7298514563985984
CHR0100P020795067	1	20795067	Mcm3	1.7673540515841966	1.3140412569474946
CHR0100P020796741	1	20796741	Mcm3	1.6198668035576889	1.1173296749915278
CHR0100P020797243	1	20797243	Mcm3	1.6635583138354373	15.653951393802178
CHR0100P020905227	1	20905227	Paqr8	1.1325702236902764	0.9314253530433119
CHR0100P020905984	1	20905984	Paqr8	1.163189326767144	1.1387116156056152
CHR0100P020906522	1	20906522	Paqr8	1.5626991975192597	1.3346680781787381
CHR0100P020919252	1	20919252	Paqr8	0.7121249275906064	0.6005360966109392
CHR0100P020919452	1	20919452	Paqr8	1.0537272539643754	0.8834916166052897
CHR0100P020920204	1	20920204	Paqr8	1.5604983619436303	1.0805012698876644
CHR0100P020920404	1	20920404	Paqr8	1.4642526993724199	1.0992431419159527
CHR0100P020920701	1	20920701	Paqr8	0.4431110284332115	0.5648842377731293
CHR0100P020922876	1	20922876	Paqr8	0.7150521853055712	0.6683085887407679
CHR0100P020938377	1	20938377	Efhc1	0.9648359164196758	0.8542551675109573
CHR0100P020940745	1	20940745	Efhc1	3.1716214891766534	1.3271322120346996
CHR0100P020965202	1	20965202	Efhc1	0.7873794046619652	0.9082724160610073
CHR0100P020965431	1	20965431	Efhc1	36.50538422530911	0.9752309574267253
CHR0100P020971292	1	20971292	Efhc1	0.7448917437705742	0.5708964039861357
CHR0100P020975018	1	20975018	Efhc1	1.2662440401723118	0.994493135817157
CHR0100P020987082	1	20987082	Tram2	0.2108744209321892	0.27871655363667885
CHR0100P020992925	1	20992925	Tram2	1.1591478038378271	1.2266294827065236
CHR0100P021006950	1	21006950	Tram2	0.17658718255007122	0.2896395753819885
CHR0100P021007150	1	21007150	Tram2	0.18923881441012652	0.192365836194214
CHR0100P021010161	1	21010161	Tram2	1.2272409866113225	1.0271885861320482
CHR0100P021010361	1	21010361	Tram2	0.8844585559640112	1.6638012137422733
CHR0100P021014270	1	21014270	Tram2	1.6914987763830402	1.1559577238818894
CHR0100P021015490	1	21015490	Tram2	1.5637196548333312	1.1883217817621068
CHR0100P021021108	1	21021108	Tram2	0.089093046603115	0.10345579167919294
CHR0100P021034416	1	21034416	Tram2	0.4841099368036138	0.5628319084888579
CHR0100P021038927	1	21038927	Tram2	0.6566495493968229	0.9469692462127247
CHR0100P021050397	1	21050397	Tram2	1.0240115730108503	0.6859806766534448
CHR0100P021055707	1	21055707	Tram2	0.18630318096361956	0.3111910266782964
CHR0100P021057640	1	21057640	Tram2	1.4550805571593608	1.3035314281637067
CHR0100P021063293	1	21063293	Tram2	0.9120108711729246	1.0330143609705917
CHR0100P021063608	1	21063608	Tram2	1.3464672937889703	2.9629624731948505
CHR0100P021063710	1	21063710	Tram2	4.031936264406211	1.5352817110561572
CHR0100P021204090	1	21204090	Tmem14a	1.269290144328983	0.793739476270121
CHR0100P021204208	1	21204208	Tmem14a	35.213033034911135	0.7986413786942923
CHR0100P021206921	1	21206921	Tmem14a	0.27045708088203113	0.45232215178364765
CHR0100P021207071	1	21207071	Tmem14a	0.1744041644000987	0.17995071399728996
CHR0100P021224187	1	21224187	Gsta3	1.5576247111953594	1.1097190522885192
CHR0100P021238251	1	21238251	Gsta3	0.956680287729776	0.6649290946582531
CHR0100P021243210	1	21243210	Gsta3	1.112204025526279	0.7873360659704184
CHR0100P021246813	1	21246813	Gsta3	0.8219024910899123	1.1084352328597482
CHR0100P021247686	1	21247686	Gsta3	1.3534993755429041	1.2414760528607127
CHR0100P021255974	1	21255974	ENSMUSG00000046847	0.6049772769248994	1.4747260937350612
CHR0100P021257486	1	21257486	ENSMUSG00000046847	0.6345393074650938	0.9533088712373973
CHR0100P021257686	1	21257686	ENSMUSG00000046847	0.4902433035007628	0.5295900669347939
CHR0100P021273304	1	21273304	EG241041	0.5207777729727012	0.7092077863506883
CHR0100P021273522	1	21273522	EG241041	0.7122455188246306	0.9402285225284075
CHR0100P021334944	1	21334944	BC099381	0.9261953722380026	1.0090013684109087
CHR0100P021336832	1	21336832	BC099381	0.8284425802897565	0.9446357017723299
CHR0100P021353582	1	21353582	BC099381	0.8752056706429749	0.8042663174977978
CHR0100P021368861	1	21368861	AU024076	1.0302526305419304	0.7893759003730488
CHR0100P021369947	1	21369947	AU024076	1.1376941848508058	1.3203939052461515
CHR0100P021393587	1	21393587	Kcnq5	2.2162825371003465	1.904311745583931
CHR0100P021393695	1	21393695	Kcnq5	0.6602594252668886	1.0668205594776674
CHR0100P021394872	1	21394872	Kcnq5	0.8145791047126448	1.4146891797027152
CHR0100P021399532	1	21399532	Kcnq5	1.5973980469246989	1.091596438652767
CHR0100P021399636	1	21399636	Kcnq5	1.9710567174225846	1.393241217497009
CHR0100P021424625	1	21424625	Kcnq5	0.4296773130101535	0.5233159903307931
CHR0100P021424947	1	21424947	Kcnq5	0.7073464062678434	0.6650202878549061
CHR0100P021425129	1	21425129	Kcnq5	0.672848332768211	0.715096893198302
CHR0100P021428688	1	21428688	Kcnq5	1.7273276358249448	1.2146395492433086
CHR0100P021433203	1	21433203	Kcnq5	1.52803809116028	0.8833827862647806
CHR0100P021436811	1	21436811	Kcnq5	0.908316440150601	1.0673762285874857
CHR0100P021443012	1	21443012	Kcnq5	2.5569405550642443	1.3382907070729377
CHR0100P021448502	1	21448502	Kcnq5	0.6042037551336739	0.7738676939443319
CHR0100P021450007	1	21450007	Kcnq5	1.5054929098360423	1.1244522007864344
CHR0100P021450739	1	21450739	Kcnq5	1.1875918138113837	1.0996135502776203
CHR0100P021450986	1	21450986	Kcnq5	1.107671316262871	0.8974605890359324
CHR0100P021451550	1	21451550	Kcnq5	0.9728280828741057	0.9383506594217891
CHR0100P021451750	1	21451750	Kcnq5	0.6773903143577632	0.8349203512701124
CHR0100P021456922	1	21456922	Kcnq5	1.2883221694640903	0.9167962139500276
CHR0100P021463441	1	21463441	Kcnq5	0.9129325998226854	0.8609982622926515
CHR0100P021472281	1	21472281	Kcnq5	1.1366541440419269	0.9495413790031778
CHR0100P021482550	1	21482550	Kcnq5	0.2959750900668917	0.38693544797713125
CHR0100P021484589	1	21484589	Kcnq5	0.5553019525591888	0.6326747034848748
CHR0100P021505401	1	21505401	Kcnq5	0.425340008419082	0.5529647435881387
CHR0100P021505496	1	21505496	Kcnq5	0.6346946390813336	0.5994179041474139
CHR0100P021518189	1	21518189	Kcnq5	10.30577979561874	0.4192566383796075
CHR0100P021530868	1	21530868	Kcnq5	0.7095333577844564	8.631355278649083
CHR0100P021575781	1	21575781	Kcnq5	0.8152549234846974	1.1594320895524137
CHR0100P021577519	1	21577519	Kcnq5	1.0960919888293263	0.691471341000153
CHR0100P021577765	1	21577765	Kcnq5	1.2740039040113538	1.1889456615811735
CHR0100P021581797	1	21581797	Kcnq5	1.1372234064830342	0.8827174331794816
CHR0100P021584891	1	21584891	Kcnq5	1.3578034746027228	0.7916989743301432
CHR0100P021585389	1	21585389	Kcnq5	1.5288494809087545	0.950246800156826
CHR0100P021591208	1	21591208	Kcnq5	1.9129381176781806	1.7366892503603766
CHR0100P021591315	1	21591315	Kcnq5	0.8058421670728416	1.5301615698975493
CHR0100P021591781	1	21591781	Kcnq5	0.5430881138782936	1.0626091602277354
CHR0100P021592382	1	21592382	Kcnq5	1.941336510835554	0.6725331577591451
CHR0100P021600431	1	21600431	Kcnq5	1.289036592407077	1.312088406896476
CHR0100P021618942	1	21618942	Kcnq5	1.0559540729907877	0.8417204385257825
CHR0100P021621396	1	21621396	Kcnq5	0.7660878714596704	0.7726617857901398
CHR0100P021621657	1	21621657	Kcnq5	0.771516927299327	0.9144515559170298
CHR0100P021624801	1	21624801	Kcnq5	1.0130170695464498	1.1040099131208285
CHR0100P021624918	1	21624918	Kcnq5	1.115769325184601	1.3338932554668057
CHR0100P021632091	1	21632091	Kcnq5	1.4016810573660379	1.1118447338778945
CHR0100P021637557	1	21637557	Kcnq5	1.308186028728114	1.5367958077563242
CHR0100P021643892	1	21643892	Kcnq5	0.6100983531760765	1.6320209708664706
CHR0100P021644046	1	21644046	Kcnq5	0.8067317831942703	1.221165394853568
CHR0100P021646274	1	21646274	Kcnq5	1.0586970220661933	1.0412601773009478
CHR0100P021646516	1	21646516	Kcnq5	1.1111402050041135	1.0719326017413724
CHR0100P021648463	1	21648463	Kcnq5	0.9816508409566542	0.9787521361005181
CHR0100P021658123	1	21658123	Kcnq5	6.050413106338051	0.9428393359127875
CHR0100P021664670	1	21664670	Kcnq5	1.6235744840173707	1.1670302759173976
CHR0100P021669981	1	21669981	Kcnq5	0.5100681078480547	0.6768860943256518
CHR0100P021671933	1	21671933	Kcnq5	0.5816503355487915	0.6489363576638493
CHR0100P021682149	1	21682149	Kcnq5	0.7250079362621575	1.1965001448937025
CHR0100P021686521	1	21686521	Kcnq5	0.7849341501410166	0.7280667957578634
CHR0100P021703261	1	21703261	Kcnq5	0.9678240619713521	1.3343189156276807
CHR0100P021710488	1	21710488	Kcnq5	0.9128929020445989	0.761295813757894
CHR0100P021716304	1	21716304	Kcnq5	1.7318022718732746	0.8792193735165403
CHR0100P021716498	1	21716498	Kcnq5	0.22802954406500173	0.29552561847614167
CHR0100P021720700	1	21720700	Kcnq5	0.7176932971945074	0.883987007818815
CHR0100P021737722	1	21737722	Kcnq5	1.1529385761575637	1.1173079646216422
CHR0100P021745867	1	21745867	Kcnq5	1.073554630410012	0.9061222604963541
CHR0100P021746043	1	21746043	Kcnq5	0.8396330901156759	1.0245111347291427
CHR0100P021751394	1	21751394	Kcnq5	1.212679315522974	1.0310995928807565
CHR0100P021751578	1	21751578	Kcnq5	1.3928405047754373	1.1465919738463426
CHR0100P021756509	1	21756509	Kcnq5	1.1244433765578012	1.0881273475078985
CHR0100P021778542	1	21778542	Kcnq5	0.46073265162590016	0.9706455524837813
CHR0100P021778708	1	21778708	Kcnq5	0.8067978385680888	0.7432323254033433
CHR0100P021782772	1	21782772	Kcnq5	1.5314224736953954	1.1607249774745472
CHR0100P021788487	1	21788487	Kcnq5	0.6229214217846275	0.7132758744523254
CHR0100P021788575	1	21788575	Kcnq5	0.5537602256053408	0.8144669551407032
CHR0100P021802078	1	21802078	Kcnq5	1.6141870792070656	1.0603445584458702
CHR0100P021805797	1	21805797	Kcnq5	0.9902195679345397	0.873335037562807
CHR0100P021812135	1	21812135	Kcnq5	0.5281251506977191	1.1135898179778227
CHR0100P021831949	1	21831949	Kcnq5	0.30850841209912927	0.3622092303111457
CHR0100P021853922	1	21853922	Kcnq5	1.0467879876691408	1.3851572810442192
CHR0100P021859940	1	21859940	Kcnq5	1.23115095505173	1.0619572930007086
CHR0100P021869091	1	21869091	Kcnq5	0.4355770731945882	0.88470626548705
CHR0100P021877681	1	21877681	Kcnq5	0.8838117868546485	1.1790666490809059
CHR0100P021879616	1	21879616	Kcnq5	1.6668772252533501	0.7838595783636314
CHR0100P021902210	1	21902210	Kcnq5	1.426220887142394	1.2065171223576454
CHR0100P021921619	1	21921619	Kcnq5	0.9051951062740177	0.7713422717094401
CHR0100P021933944	1	21933944	Kcnq5	2.091597019622162	1.0686899220488502
CHR0100P021936060	1	21936060	Kcnq5	0.38039517636189996	0.7662563850779441
CHR0100P021938857	1	21938857	Kcnq5	1.1015415446626091	1.2214536309075
CHR0100P021941138	1	21941138	Kcnq5	0.8512352991527377	0.7975649166265879
CHR0100P021941310	1	21941310	Kcnq5	0.6080596722496303	0.6759620057954102
CHR0100P022285076	1	22285076	Rims1	1.2492579334442027	0.8738539823905366
CHR0100P022289105	1	22289105	Rims1	1.5898155336199469	1.3408251305779133
CHR0100P022289151	1	22289151	Rims1	1.18332252054485	1.1947372808219476
CHR0100P022292051	1	22292051	Rims1	28.444083332399497	1.2945349129277952
CHR0100P022322135	1	22322135	Rims1	1.5212933410860505	1.491377757354097
CHR0100P022345351	1	22345351	Rims1	0.9925582395703949	1.0326823336172855
CHR0100P022345482	1	22345482	Rims1	0.15458946167271015	0.1914519669055699
CHR0100P022365376	1	22365376	Rims1	0.8943996070716838	1.1646702281899013
CHR0100P022365957	1	22365957	Rims1	1.511668683127207	1.1704953508044098
CHR0100P022366156	1	22366156	Rims1	0.9353083114501152	0.7637982036544314
CHR0100P022373918	1	22373918	Rims1	1.36150447904955	1.4206394366892456
CHR0100P022379561	1	22379561	Rims1	1.1735794384881304	0.9051731214687754
CHR0100P022379749	1	22379749	Rims1	1.359382224824786	0.8786705609814289
CHR0100P022381568	1	22381568	Rims1	0.9509190890364438	1.121221853712639
CHR0100P022381711	1	22381711	Rims1	1.506284781484365	1.315313345751661
CHR0100P022383985	1	22383985	Rims1	0.31204754185999495	0.5406199691571055
CHR0100P022385928	1	22385928	Rims1	1.1502816401167897	1.1969136488205045
CHR0100P022386128	1	22386128	Rims1	1.538794708578575	1.1847649855629998
CHR0100P022389449	1	22389449	Rims1	0.8242937597922411	0.6777866372674258
CHR0100P022392338	1	22392338	Rims1	1.316700447934005	1.1150440353149182
CHR0100P022395945	1	22395945	Rims1	1.284586002820028	0.8122544950880818
CHR0100P022407766	1	22407766	Rims1	0.19988702677401526	0.2666046441615633
CHR0100P022429200	1	22429200	Rims1	1.7251583512157014	1.0835304432966923
CHR0100P022429625	1	22429625	Rims1	1.2323530820909543	1.327878911982033
CHR0100P022481212	1	22481212	Rims1	0.3823702731356204	0.312735367644399
CHR0100P022481412	1	22481412	Rims1	1.665221692774677	1.0734814210886519
CHR0100P022491219	1	22491219	Rims1	0.7097496762306971	0.7701634463546506
CHR0100P022491419	1	22491419	Rims1	1.029967693051775	1.2861230735643805
CHR0100P022492372	1	22492372	Rims1	1.2706344727311938	0.7091165529463792
CHR0100P022566849	1	22566849	Rims1	1.147908148527036	0.8543215410426436
CHR0100P022570941	1	22570941	Rims1	1.108037825470986	1.0700876904219032
CHR0100P022586821	1	22586821	Rims1	1.8649520169352276	1.5002485500293175
CHR0100P022590239	1	22590239	Rims1	0.19927267760785278	0.5222857636137632
CHR0100P022590439	1	22590439	Rims1	0.8041136072130012	1.0395425781375476
CHR0100P022610481	1	22610481	Rims1	1.1456773647124894	0.7810090375384732
CHR0100P022610624	1	22610624	Rims1	2.1508871024623097	1.085569233988849
CHR0100P022615214	1	22615214	Rims1	1.5115863509717127	1.8714980101581702
CHR0100P022645706	1	22645706	Rims1	0.7431853522184578	0.8060421146957123
CHR0100P022648501	1	22648501	Rims1	1.4897423972637789	1.123832497824676
CHR0100P022648594	1	22648594	Rims1	1.2452683939020657	0.8983409312109883
CHR0100P022654868	1	22654868	Rims1	1.418483381741407	1.164818826614264
CHR0100P022674772	1	22674772	Rims1	7.52506290104812	0.9671234386220146
CHR0100P022676569	1	22676569	Rims1	1.336316750413283	1.0658012734185687
CHR0100P022681588	1	22681588	Rims1	0.6274449359778201	0.4966141904537912
CHR0100P022684481	1	22684481	Rims1	2.5356565776347613	1.5931627281788812
CHR0100P022684599	1	22684599	Rims1	1.6536645895328521	1.1273323644383588
CHR0100P022686473	1	22686473	Rims1	4.416624474653707	1.070088779671121
CHR0100P022688371	1	22688371	Rims1	0.36295175497285326	0.4925319651286435
CHR0100P022688423	1	22688423	Rims1	0.6157459505252629	0.7015672910048856
CHR0100P022693783	1	22693783	Rims1	1.6652830861838173	1.201778844550358
CHR0100P022693989	1	22693989	Rims1	0.7197068438665779	1.2063608763178941
CHR0100P022697600	1	22697600	Rims1	1.2085093173957098	0.8380784890310862
CHR0100P022709790	1	22709790	Rims1	0.6481142046356372	0.9193947796206208
CHR0100P022709990	1	22709990	Rims1	0.4119679163540339	0.6632236769318143
CHR0100P022715960	1	22715960	Rims1	0.48293889589282835	0.8395124457230105
CHR0100P022718199	1	22718199	Rims1	0.7900051769609769	0.7724902624258558
CHR0100P022740579	1	22740579	Rims1	0.5626905964140015	0.8645284405821029
CHR0100P022748508	1	22748508	Rims1	0.2790801242074838	0.435557062572722
CHR0100P022753189	1	22753189	Rims1	1.4577603157763386	0.9183341414255022
CHR0100P022754310	1	22754310	Rims1	0.6347940629715491	0.5297281968045846
CHR0100P022756333	1	22756333	Rims1	1.574375835589139	1.1236931036029867
CHR0100P023245914	1	23245914	mmu-mir-30c-2	0.5399013255157257	0.5472786921961605
CHR0100P023327037	1	23327037	Ogfrl1	1.2519920032320944	0.7681047078859305
CHR0100P023327154	1	23327154	Ogfrl1	0.5271153174731429	0.9751593535964151
CHR0100P023327821	1	23327821	Ogfrl1	0.5522543966539158	0.4975797819978363
CHR0100P023718524	1	23718524	B3gat2	0.1741405163733871	0.7036567505573924
CHR0100P023721467	1	23721467	B3gat2	2.1436562004357613	1.7360048027915644
CHR0100P023735200	1	23735200	B3gat2	1.5171309803373825	0.9990440034692107
CHR0100P023762883	1	23762883	B3gat2	1.5736977226331468	1.16536919881876
CHR0100P023770407	1	23770407	B3gat2	1.268155222264952	1.2190058563271602
CHR0100P023780307	1	23780307	B3gat2	0.5589998486538302	0.6963703324522588
CHR0100P023783455	1	23783455	B3gat2	1.645259051176364	1.7895124419444643
CHR0100P023783655	1	23783655	B3gat2	0.23403522462770568	0.22565462324945484
CHR0100P023797135	1	23797135	B3gat2	0.41139017235167036	0.4079036688188028
CHR0100P023797338	1	23797338	B3gat2	0.35835437400918385	0.3715639229858383
CHR0100P023799121	1	23799121	B3gat2	0.7659122757488604	1.4776157900134432
CHR0100P023804921	1	23804921	Smap1	1.156081453877862	1.0091136895812522
CHR0100P023806108	1	23806108	Smap1	1.4898168737243294	5.5106853934835485
CHR0100P023811107	1	23811107	Smap1	1.1536896883972856	1.2622978985955835
CHR0100P023814648	1	23814648	Smap1	0.7259577685572947	0.5976479296042396
CHR0100P023820190	1	23820190	Smap1	1.1786459563987643	1.013592191189073
CHR0100P023823889	1	23823889	Smap1	1.0949142205369895	0.5249814241259564
CHR0100P023826586	1	23826586	Smap1	1.6922047575921975	1.183052792357437
CHR0100P023838453	1	23838453	Smap1	2.11591665067169	0.8001683563413264
CHR0100P023838578	1	23838578	Smap1	0.5960053198266878	2.088989474664889
CHR0100P023839201	1	23839201	Smap1	0.6900150936755427	0.7090100285155246
CHR0100P023842784	1	23842784	Smap1	1.3910625685067766	1.5071507433016258
CHR0100P023842949	1	23842949	Smap1	1.3454255905384385	1.7702741056361944
CHR0100P023850048	1	23850048	Smap1	0.8215564496065261	0.8818488314719615
CHR0100P023868978	1	23868978	Smap1	0.8073664025223143	0.7074653888293458
CHR0100P023869896	1	23869896	Smap1	5.645721335054176	5.851142584170286
CHR0100P023870012	1	23870012	Smap1	18.185748960110395	0.6515103653574805
CHR0100P023956445	1	23956445	1110058L19Rik	1.3755902627488035	1.0761622104892468
CHR0100P023960671	1	23960671	1110058L19Rik	0.7062608784284411	0.46267424380014954
